;I1;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;I2;G20;I3;I4;I5;I6;I7;I8;I9;Kingdom;Phylum;Class;Order;Family;Genus;Species
edf3bdaaea217f6cd9522a2fc03de0de;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_cohnii
f448b68d3f43ee04b9c47209ae186801;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009;uncultured_bacterium
9b23053de8f4269fe6b5ce286dfbef3c;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA
f36ee77445b616ec43c5a88cde0404c7;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;uncultured_bacterium
d086d0fa6421bfffe42c903944dcbede;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;d__Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus_saprophyticus
b8549cad00ed40c4c0c5e52548869441;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
547f80f193a2881abc9f7026b92ad352;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;uncultured_bacterium
44cf6fcb8475bf3450f2c54bd7b7cbed;6;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group;uncultured_bacterium
d6eb6ac8ab8ea7a5de3ced31fc51500a;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;uncultured_bacterium
0a25a8dcca0dcc62ce66d46bfddeda5a;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group;uncultured_bacterium
de502f0367ea0976d2fd118bd53661c0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;uncultured_bacterium
0debac7bda0e8a1808ee18f1fa0fff95;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_xylanophilum_group;uncultured_bacterium
6d26cf14a267d2be14f2c5c6524e3f84;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;uncultured_bacterium
30c3f32fd197ccbba53f37bf0db8a384;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;uncultured_bacterium
c220d0fe5305dfaf96c255e140800d70;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;NA
0246885cf7157b74ba80daf1b827b996;0;0;0;0;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA
101637aba474a6614786486ad42acb11;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;7;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA
e3a9c449383898d02129984247625f26;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;NA
2dea7c0eb6115a8f25f8f712e33e3ae1;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;9;d__Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;NA
f30323fc4ed27c2ff2b8c01b7fd4153f;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;uncultured_bacterium
e8165c825d679874a9c71c16408fbbfd;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;NA
9cdf319f3588dc10cc26826ade79319a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;d__Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium_vaginae
92c3e9828b72f5125d67007e640f2785;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
d129a5b40f8c70129cb4614e8f59e6b4;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;uncultured_bacterium
1996e1aa486e155bae39e6865a49c191;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;uncultured_bacterium
0221ac31aa16e6e6b7d213958446adeb;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus_Saccharimonas;uncultured_bacterium
062ce343b799626f07c788c476cb9186;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;uncultured_bacterium
af9110442e85046302288b4f8a0f4837;0;7;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;uncultured_bacterium
8dd0df81528996515e782ee88f3ba77e;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;unidentified
7931ef4ba7852a196ef9674b8fc64631;0;0;0;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;uncultured_bacterium
48ebe3984d06cbed00ccf035b936ad57;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;uncultured_bacterium
5993c28bb55996feb7699b84933fb8a2;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;uncultured_organism
edfcb60e572f0c18b39b7b4289544c9b;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;NA
3e752ae6ab254211fc31f6a455b54cf8;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
10f0cea0103c9550b4a656d37f6c36f2;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosarcinaceae;Methanolobus;Methanolobus_chelungpuianus
af2361c6533901c8e286047d08388680;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;NA
58038055caa314c384db91ebb63e2902;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
088b847420f40896f2aabde5eaf26b82;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured_bacterium
daf48607e1c52092aae872a7868c37bc;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;uncultured_bacterium
09403870435de24e0d1079059a287957;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;11;0;0;d__Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;NA
69b9ad9a22b26600b4cef95ab0c591dc;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;uncultured_bacterium
9c7bd185ed83458005e4f6cfd7f9a096;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
72fedfe8a344936c1920874be7f5ffbf;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;uncultured_bacterium
44a2dbc7bb78e2f3de76a349387f1033;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_xylanophilum_group;uncultured_bacterium
1499e5ab221fb759ce2d3763ac56b759;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group;uncultured_bacterium
123e8afb142134d5ba98230fad9af166;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia;uncultured_bacterium
6ded34f7b682053ff5b9b7e4ef929a22;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
26cf4b3a1d8ec76ae515ab623941648b;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii
5efe9c4123ddb4fd8e8b4da7886b0a2f;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;uncultured_bacterium
6e53111e0f448d7f943d383fe856ca73;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA
d89094a50f17bcd71489176b9660cb9c;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA
75fa8724226c4b0c32ddc3b2ffc64cc5;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;uncultured_bacterium
46e807dbcc48ac72a169c63785e22cb4;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;d__Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;NA
cb7de031b057c2e9fe7d027c391a1a66;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
7514abfec9140d6dd0207373881e0882;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;uncultured_bacterium
2d9c3b4de017ef3a0e576ce068dd8de8;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA
75aa3ccd1a2503e7c565f5dea4456a84;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;uncultured_bacterium
12d4dd4977a4d623563ae4ecb327cf17;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA
9e82443afe9e5a2679626b19c77afda7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
1f434eae224284452953f8645aa45f59;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;uncultured_bacterium
073e41ffbb61c3bf0918bc5efb6865c1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
a389e3721e77c14b113655ffdade95ef;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;uncultured_bacterium
7af3bd38f0f164d41ea3c8afa361ef51;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;uncultured_bacterium
26639d9f66c6c2106996b1c162605ff8;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;NA
87db2bcfc05fdfd0bf9168e728ee5f74;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;uncultured_bacterium
307c301fcd8c4f7b1bc1d69a06460119;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;NA
a59d55a8dea9779e785715f7cd6ab2a0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;uncultured_bacterium
ddb5ebdd1ddf32041efa9d94579e3ebc;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;uncultured_bacterium
f241d68c06d58c897f3f43af9626c6bd;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA
a35aa3fc20fb61d0ec439ee2009bf472;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus_fermentans
3e2e7b6b6d13fe94f7cb67d905d7565c;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;NA
8d9a813b31e7a2bb52f1125f7a8351f9;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_iners
beac44b18c362a8cd1a29c9c811b73c4;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA
d527b0abd694be88dd6208cfb9aa01af;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;uncultured_bacterium
982fe235312fa856fb6b5dc930a8b73e;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;uncultured_bacterium
ff3fd97ce3990bc6a8e374b9ffe4a0ca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA
2f84e0f713ad12b7f80d875da9bd194a;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;uncultured_bacterium
552875105b96c443a53b7f82ebf3e75b;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;uncultured_bacterium
78c2b8e06a58a133919d9e5fd0cd2da1;0;12;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;NA
ff4764132b8938ee8ba5cf5cd156be12;0;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
249db27ea543f4f74d96cd8a4d1f8a5a;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;uncultured_bacterium
520887a54cc76670a5f7f2e64a8a651b;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_finegoldii
7a50e7bcbe0c7c0e42cd3f6eae3fbabd;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;uncultured_bacterium
3fd17808cdba930b8e6d39290fc240d4;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA
7a8f41c3a9a6f508cdc984f223a93e28;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family_XIII_AD3011_group;uncultured_organism
a1350bd4cf3113b126d3e9e5caf781c0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured_organism
32d0ac18969518a14415e4c727375493;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured_bacterium
8fc1056fe9b5bf132f6da565787dc740;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
712fbf2c55ece6d1c558cf80f59548ac;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Rhodoplanes;metagenome
2a0cc8cff17eae5402c2ccb58311588f;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;uncultured_bacterium
c7d7bb43fbf63aefd39c911c8adacade;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;uncultured_bacterium
688e9c83286b865aec46b4c2ea9a2c66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;d__Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA
70f21663ac16f3d469ac1f5bd16d647e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_agalactiae
fe5f196fca47cf421dcaf2106ff627bc;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
aff286ed82ee00ebb9510b3afbea5038;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;uncultured_bacterium
8fbfffbc328be7b05b9df5afe90923c2;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]_nodatum_group;Ihubacter_massiliensis
726f88870ab85c0e6a5c5559403e221e;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;NA
be5ec599a30a679a5d26f54f746d6d8d;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;uncultured_bacterium
13f7a1ef880f3b73eeffa18951ffe96f;0;11;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured_bacterium
a4f8a7a0f0de7cb531b9f20c6702f825;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;metagenome
39d3a9248242921d54064db2b8d3c655;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;uncultured;uncultured_bacterium
f24fb97f9535ab02ce6f7913c70cc0ee;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;uncultured_bacterium
2521dccf5e7c7bf3872aee841f6ecdf2;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium]_methylpentosum_group;[Clostridium]_methylpentosum_group;NA
a27e05f1ceef5e6992d9b5e0ea970c07;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia_oculi
dd605b93c280c3705147c55e6de27827;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010;uncultured_bacterium
21270c2fe0fa61beb8e93424e6dcc240;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;RF39;RF39;RF39;uncultured_bacterium
24af574c7239deb302c7ceb81011fa57;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
73eef74992ee2eefd6690e4a5f1922fe;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;uncultured_bacterium
1c7819149fd53502bdafacff365d32c3;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;NA
937232849bf6bd002b90c65d665e5be0;0;0;0;0;0;0;0;0;9;0;0;0;8;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;uncultured_bacterium
2dc8689c518c0540ff5aff4425957968;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_hallii_group;uncultured_bacterium
7ff2b55e82c3c34405ac8d8958811b1f;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;uncultured_bacterium
4607b7404b3f99f59b4e415b329e7a6f;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group;uncultured_bacterium
68698b6bf73c9a7a633a960bf17d2d24;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;F0058;uncultured_bacterium
2903f2e41955a0f7fe924306eadea605;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;uncultured_bacterium
