;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;Kingdom;Phylum;Class;Order;Family;Genus;Species
67f8a1b17b35fce1d5131f692406f61e;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;NA
8121faba7bd0f05cea9119469b1efe86;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;NA
07946dab9178c3a434dd642c5decb2c8;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group;NA
850fc8381d6fc19a74e163682a3c65f4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
b6f5a4399f6bd346ea7f591db5595a02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
633986f25dacddd71be7f93667c0698e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;NA
1959589f3c27e47d950ec1723c776a46;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae;Caldicoprobacter;uncultured_prokaryote
6b4b9df8470aab6be3b1be12b068dca4;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;d__Bacteria;Firmicutes;Limnochordia;M55-D21;M55-D21;M55-D21;NA
9328bfefc0e53143122f2fded954dd6e;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;uncultured_bacterium
7445d68a593962b407a241684086f050;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
84d0e5527815fb0542bf1604dacba471;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured_Anaerolineaceae
726854257870f19fefcfc13f4510c676;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Subgroup_25;Subgroup_25;Subgroup_25;Subgroup_25;uncultured_soil
1045d34c215fd1caa4964aa537d30a77;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Archaea;Halobacterota;Methanocellia;Methanocellales;Methanocellaceae;Rice_Cluster_I;NA
946bc4956b08b65d053ddddf3dab195f;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae;uncultured_Prosthecobacter
c047774c8ea8fdfc206eae5f57dfe158;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured;uncultured_bacterium
8a58f4d9369c25d78b985850e2787dc0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;NA
a4159aabe89a52b22d8bac2434e09eaa;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;uncultured_bacterium
aba951663074dd9beae35ea106502b87;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured_bacterium
98e900675c866d391ce23a1d915d3656;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;NA
c14ac09a696dfd96734a67f3bee355ee;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;uncultured_bacterium
be06063a1c13fa0915a178db49c5d293;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;uncultured_bacterium
4e31ae4f23d30378ddc8ddc657660736;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;uncultured_Gemmatimonadales
72dd6b23a2d9ada266834d05e110bdb1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Dehalococcoidia;FW22;FW22;FW22;uncultured_bacterium
530a2edf642230dab385286ee30c18d0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Blastocatellia;11-24;11-24;11-24;uncultured_bacterium
6b26447f514d69a628da8ea96dda51b1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;OLB14;OLB14;OLB14;OLB14;uncultured_bacterium
780cc6f6505a42484923cd205462d0da;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;uncultured_bacterium
ec2c8447971ef404a55348200c3fc35a;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured;uncultured_Acidimicrobiaceae
d758c843af8527426f83f3b70342aa8f;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;uncultured_bacterium
b4d88a8036af1ba8b50e0bfd86f32d6f;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;NA
3f67336ea19bbaaecc8a026260c254e3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;NA
45806845f9be58a24ec369332d5de493;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;uncultured;NA
acfcd377de420c5f9cbd9196ecfd7eac;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Patescibacteria;WWE3;WWE3;WWE3;WWE3;uncultured_anaerobic
699a84d4d347465a72e0e3bff6226f70;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA
324d036cbe787c84dbf5eac373429b84;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;NA
c0c44b222cedeef70b12291ad9dcb20f;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;SJA-15;SJA-15;SJA-15;uncultured_bacterium
8ea6ffc2ba6d13b87b5593765e2d0c8d;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;WS4;WS4;WS4;WS4;WS4;uncultured_bacterium
f61406e5e5a6320b4a92f2325d07ced8;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;MBNT15;MBNT15;MBNT15;MBNT15;MBNT15;uncultured_delta
cf8c82eb1737eb21acd4b36a55036f14;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;uncultured_Candidatus
e79889b20a04a56ccbbea927373aed91;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS_17;env.OPS_17;uncultured_bacterium
6bbcb6a456d9db811930fc9514ad2798;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacteraceae;NA
a73822fa8c95f677e25f378e71170b35;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;RBG-13-54-9;RBG-13-54-9;uncultured_bacterium
a4e54aacb530e2a732bb5a4cb9499417;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;RBG-13-54-9;RBG-13-54-9;NA
33309b28166a772d483d11855522059d;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae;uncultured_bacterium
55f1ae22f55b647d94bfa38b750d1bd9;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;uncultured_bacterium
9ba54cd46f2665d2e56205e1eb6ba1ce;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;Dojkabacteria;uncultured_bacterium
656eda0b823b8ac723be855ee2cc9d37;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;NA;NA
aec5592eda3e4272022713e9758fe77a;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;MBNT15;MBNT15;MBNT15;MBNT15;MBNT15;NA
95d530cad55b4ef06c171c40c300dc7e;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Pelosinus;uncultured_bacterium
55ddf9fe0fbe94ebd52714b8489838c3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_bacterium
cbb90015c45e35e4f3a6371644c9b322;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;NA;NA
0b3e4356b96dc64f41ef73e4d70ea1f7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerellaceae;uncultured_bacterium
b94cc5c022e3c179112e779823fbcd2d;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
3b7d09118ece82cb3e36527c59abc0ee;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;d__Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis;uncultured_bacterium
c3e109e648f2876b650f38f36cd28d9b;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;NA
06bd593f4f9ebf20bb8cd8b47707880e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;NA
fa537c47c75ad64e0f0bec7f062366a4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;RF39;RF39;RF39;unidentified
c4164ec3710bd681ec063c02972cfcb0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_intestinalis
e4eba945d52496ddc50fb67bc77f5a05;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;uncultured_marine
847f5fbaa586e055dd037d22e521f935;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;unidentified
56c544f74e26de2292e85605eec28b22;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Marinospirillum;Marinospirillum_minutulum
02f030520f94f24a0f3d99afd69cbd88;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;uncultured_prokaryote
6b5ad375d1152112eedcb50daca95c3e;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
6853fbca95f545b26507b06719194eb8;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus_saprophyticus
89e41f91b80a2cdde570f2f95e7aafac;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10;uncultured_bacterium
bb95597440ed5b7497b96658bada101d;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured;NA
d9fede5c7a76285c194e6a10d24b7985;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;RBG-16-58-14;uncultured_bacterium
a3b5fc26bee3bd50051aa18c765b0cfc;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;uncultured;uncultured_bacterium
1b2dca2c069963e3430b405e047f14d3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;Candidatus_Nomurabacteria;uncultured_bacterium
f3f4041e723d1817287038b8982909d6;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Parcubacteria;Parcubacteria;Parcubacteria;uncultured_bacterium
e465278fdcbf5a7224e3e307e6a5b84e;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;uncultured;NA
3048308119a316ceede34f4ddf74f2c7;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;uncultured;uncultured_bacterium
b2032b2fdc5210e76bfe95cc42318edd;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Sva0081_sediment_group;NA
cd9c9c58e9db454152a79f8738f8d782;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome
51c34b5b31949ee4da4723c7318da977;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Subgroup_18;Subgroup_18;Subgroup_18;Subgroup_18;uncultured_bacterium
462b3543a19becc61c9630e618300482;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;NA
19330664cbd990c3eddbefea37b2f497;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;NA
15f4746a592b772e6b3bd76805f504b3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;uncultured_soil
3103cd030d704996b726cb0bda9ee758;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;BIrii41;uncultured_bacterium
3478fcdb8c72148d57c22b53fd015862;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;PLTA13;PLTA13;PLTA13;metagenome
5ae6760bb3973eaa2779f7cfe4f932d5;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Microgenomatia;Candidatus_Woesebacteria;Candidatus_Woesebacteria;Candidatus_Woesebacteria;uncultured_bacterium
29e2bfeff5b50df4cde4c54f8860e018;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;NA
112687ad3e87fc99de3825d4fd2b26b7;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;uncultured_soil
dc7dab7f85270f9a7e8c830d93b330e1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Nitrospirota;Thermodesulfovibrionia;uncultured;uncultured;uncultured;uncultured_bacterium
f84d974c2db3edac806f0b5de366b95d;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Chloroflexi;NLS2-31;NLS2-31;NLS2-31;NLS2-31;uncultured_bacterium
bfaf51a9ea2e6152ae2aa9d77cd6b709;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;uncultured_planctomycete
7ec7bbe1cd3aeadcb522f56f81c9b8ea;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Acidobacteriae;Subgroup_12;Subgroup_12;Subgroup_12;uncultured_bacterium
142333ce332c41377d346a2ebc43b7ab;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;uncultured_bacterium
125d278079704aa6539be3847da2854c;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;NA
a6c1267d5e32e173d2cfa9bf3b3bb0d0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylomicrobium;uncultured_prokaryote
07eefe4fa3b156779e722485eadc4a01;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;uncultured;uncultured_bacterium
c979d65fa0321cbff32c61c0494f0155;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured;NA
2404e8870c76ebd7d475de95d601c5c7;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured;uncultured_bacterium
04789fe7194e920c48aad448e3c00e5b;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome
06754acc21c6593298504d2e6fb16fbe;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured;uncultured;uncultured_Acetobacteraceae
b2e3bfb942f1faa7f1207f24079d23d4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium_bryantii
2f4f3331a87fe6d11da8acc733ae6fd1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;wastewater_metagenome
a5a267f91f6d3fb882accbd1fe1a8744;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;CCD24;CCD24;CCD24;uncultured_bacterium
f89cff0cdd2cd885504a33009eb958e0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;NA
59d7e7a691f6e7fc07a92db8f8aa85f1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin118;uncultured_bacterium
554e08475faf869c81a574116c6f94a8;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Parcubacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria;uncultured_bacterium
5e929c4e05a74857d364b5af3650a668;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Pseudoflavitalea;Pseudoflavitalea_sp.
4dfce48ebd07bfb4a3f32d504d5fe6e9;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031;SBR1031;uncultured_bacterium
67dbe909ed861830a0175cb0dbe38611;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;LWQ8;uncultured_bacterium
919f33fe429ae2fe148e50fef6d05450;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;cvE6;cvE6;metagenome
bf9b08ea216321b2c0bc35b5b178996b;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured;NA
7e37b1f196c87b6c67ac1cb9b5fd5998;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;d__Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;AKYH767;uncultured_bacterium
55569d0a471f84ff78ebf6cd42f083bf;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae_Sedis;NA
f1d29728f7ba534f51039bbdab7ab4c0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
9c85e3f5a8c7cfeb4622453d4a133230;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;d__Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;Cloacimonadaceae;Candidatus_Cloacimonas;uncultured_bacterium
e07101c8bb2bc4e8c2ed230b56938cf5;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;d__Bacteria;Firmicutes;Bacilli;RF39;RF39;RF39;uncultured_bacterium
abcf6355396a6949d8989dfd4b18dc27;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;d__Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;NA
97c43720e5a47e4400484c6f58c50b8b;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;d__Bacteria;NA;NA;NA;NA;NA;NA
e0da4661e9a2057697e97449806c4399;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia;Hungateiclostridiaceae;Ruminiclostridium;uncultured_bacterium
e70d7b641d0d758af64e3ee3799e0ab4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;RF39;RF39;RF39;uncultured_Paenibacillaceae
d7495d7ddee215fd7a9e6314a309a860;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group;uncultured_bacterium
8d8d06725d024e1dea78f1c93954e753;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
f5a82317763a0f4c648ecca63640bd1c;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia;Hungateiclostridiaceae;Fastidiosipila;uncultured_bacterium
8ae299fe8aa39820660e7e6746ff1aae;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured_bacterium
116c698d47ece3d9af9afab47dda4c59;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;NA;NA;NA;NA;NA
b806e0462569e4b3467b396640400484;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA
0780369eadb90d6bf8245451d13bda3b;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
26be165efa85ce145ddc46c3af427800;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014;Clostridia_UCG-014;uncultured_bacterium
432aebc9df3f9fefa06f92eda107b277;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA
66c7f30cd12ca7d6e7f63d62385c3f49;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;d__Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
5a614261035c8f33f4f68180699a6700;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;d__Bacteria;Firmicutes;Bacilli;RF39;RF39;RF39;NA
3b3b4c347d4ee30400ff85c4e66b106a;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;d__Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;uncultured;uncultured_bacterium
